attack_type,target_ip,src_ip,icmp_type,icmp_code,description,pkt_count,window_start,window_end,duration_sec,pps,unique_srcs
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.347169,1778657041.347069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.350469,1778657041.350369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.353769,1778657041.353669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.357069,1778657041.356969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.360369,1778657041.360269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.363669,1778657041.363569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.366969,1778657041.366869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.370269,1778657041.370169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.373569,1778657041.373469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.376869,1778657041.376769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.380169,1778657041.380069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.383469,1778657041.383369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.386769,1778657041.386669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.390069,1778657041.389969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.393369,1778657041.393269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.396669,1778657041.396569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.399969,1778657041.399869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.403269,1778657041.403169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.406569,1778657041.406469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.409869,1778657041.409769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.413169,1778657041.413069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.416469,1778657041.416369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.419769,1778657041.419669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.423069,1778657041.422969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.426369,1778657041.426269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.429669,1778657041.429569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.432969,1778657041.432869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.436269,1778657041.436169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.439569,1778657041.439469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.442869,1778657041.442769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.446169,1778657041.446069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.449469,1778657041.449369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.452769,1778657041.452669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.456069,1778657041.455969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.459369,1778657041.459269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.462669,1778657041.462569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.465969,1778657041.465869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.469269,1778657041.469169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.472569,1778657041.472469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.475869,1778657041.475769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.479169,1778657041.479069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.482469,1778657041.482369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.485769,1778657041.485669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.489069,1778657041.488969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.492369,1778657041.492269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.495669,1778657041.495569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.498969,1778657041.498869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.502269,1778657041.502169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.505569,1778657041.505469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.508869,1778657041.508769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.512169,1778657041.512069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.515469,1778657041.515369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.518769,1778657041.518669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.522069,1778657041.521969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.525369,1778657041.525269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.528669,1778657041.528569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.531969,1778657041.531869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.535269,1778657041.535169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.538569,1778657041.538469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.541869,1778657041.541769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.545169,1778657041.545069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.548469,1778657041.548369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.551769,1778657041.551669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.555069,1778657041.554969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.558369,1778657041.558269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.561669,1778657041.561569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.564969,1778657041.564869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.568269,1778657041.568169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.571569,1778657041.571469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.574869,1778657041.574769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.578169,1778657041.578069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.581469,1778657041.581369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.584769,1778657041.584669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.588069,1778657041.587969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.591369,1778657041.591269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.594669,1778657041.594569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.597969,1778657041.597869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.601269,1778657041.601169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.604569,1778657041.604469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.607869,1778657041.607769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.611169,1778657041.611069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.614469,1778657041.614369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.617769,1778657041.617669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.621069,1778657041.620969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.624369,1778657041.624269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.627669,1778657041.627569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.630969,1778657041.630869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.634269,1778657041.634169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.637569,1778657041.637469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.640869,1778657041.640769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.644169,1778657041.644069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.647469,1778657041.647369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.650769,1778657041.650669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.654069,1778657041.653969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.657369,1778657041.657269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.660669,1778657041.660569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.663969,1778657041.663869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.667269,1778657041.667169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.670569,1778657041.670469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.673869,1778657041.673769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.677169,1778657041.677069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.680469,1778657041.680369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.683769,1778657041.683669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.687069,1778657041.686969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.690369,1778657041.690269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.693669,1778657041.693569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.696969,1778657041.696869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.700269,1778657041.700169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.703569,1778657041.703469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.706869,1778657041.706769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.710169,1778657041.710069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.713469,1778657041.713369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.716769,1778657041.716669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.720069,1778657041.719969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.723369,1778657041.723269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.726669,1778657041.726569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.729969,1778657041.729869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.733269,1778657041.733169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.736569,1778657041.736469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.739869,1778657041.739769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.743169,1778657041.743069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.746469,1778657041.746369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.749769,1778657041.749669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.753069,1778657041.752969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.756369,1778657041.756269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.759669,1778657041.759569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.762969,1778657041.762869,0.9999,304.03,304
